Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2020T4;115,239
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2020T3;114,734
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2020T2;116,008
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2020T1;115,313
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2019T4;114,693
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2019T3;114,193
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2019T2;113,791
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2019T1;111,841
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2018T4;110,033
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2018T3;109,536
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2018T2;107,430
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2018T1;105,411
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2017T4;104,506
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2017T3;102,842
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2017T2;103,197
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2017T1;102,418
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2016T4;100,834
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2016T3;101,483
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2016T2;101,374
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2016T1;100,835
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2015T4;101,205
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2015T3;100,301
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2015T2;101,295
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2015T1;97,199
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2014T4;100,031
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2014T3;99,795
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2014T2;99,995
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2014T1;98,660
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2013T4;99,687
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2013T3;101,142
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2013T2;100,094
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2013T1;101,387
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2012T4;110,893
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2012T3;112,998
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2012T2;118,011
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2012T1;124,300
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2011T4;130,620
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2011T3;136,609
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2011T2;142,965
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2011T1;144,599
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2010T4;156,582
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2010T3;155,584
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2010T2;161,648
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2010T1;158,918
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2009T4;161,005
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2009T3;158,539
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2009T2;156,954
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2009T1;156,264
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2008T4;162,387
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2008T3;165,247
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2008T2;171,829
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2008T1;178,993
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2007T4;179,160
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2007T3;179,900
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2007T2;179,009
Nacional;17 Rioja, La;Vivienda segunda mano;Índice;2007T1;172,563
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2025T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2025T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2024T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2024T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2024T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2024T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2023T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2023T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2023T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2023T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2022T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2022T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2022T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2022T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2021T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2021T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2021T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2021T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2020T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2020T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2020T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2020T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2019T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2019T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2019T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2019T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2018T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2018T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2018T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2018T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2017T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2017T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2017T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2017T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2016T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2016T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2016T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2016T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2015T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2015T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2015T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2015T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2014T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2014T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2014T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2014T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2013T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2013T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2013T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2013T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2012T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2012T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2012T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2012T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2011T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2011T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2011T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2011T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2010T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2010T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2010T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2010T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2009T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2009T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2009T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2009T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2008T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2008T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2008T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2008T1;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2007T4;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2007T3;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2007T2;""
Nacional;18 Ceuta;Vivienda segunda mano;Índice;2007T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2025T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2025T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2024T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2024T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2024T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2024T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2023T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2023T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2023T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2023T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2022T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2022T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2022T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2022T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2021T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2021T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2021T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2021T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2020T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2020T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2020T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2020T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2019T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2019T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2019T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2019T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2018T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2018T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2018T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2018T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2017T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2017T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2017T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2017T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2016T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2016T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2016T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2016T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2015T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2015T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2015T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2015T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2014T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2014T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2014T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2014T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2013T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2013T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2013T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2013T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2012T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2012T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2012T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2012T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2011T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2011T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2011T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2011T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2010T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2010T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2010T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2010T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2009T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2009T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2009T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2009T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2008T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2008T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2008T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2008T1;""
Nacional;19 Melilla;Vivienda nueva;Índice;2007T4;""
Nacional;19 Melilla;Vivienda nueva;Índice;2007T3;""
Nacional;19 Melilla;Vivienda nueva;Índice;2007T2;""
Nacional;19 Melilla;Vivienda nueva;Índice;2007T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2025T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2025T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2024T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2024T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2024T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2024T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2023T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2023T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2023T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2023T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2022T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2022T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2022T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2022T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2021T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2021T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2021T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2021T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2020T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2020T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2020T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2020T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2019T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2019T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2019T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2019T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2018T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2018T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2018T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2018T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2017T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2017T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2017T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2017T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2016T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2016T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2016T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2016T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2015T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2015T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2015T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2015T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2014T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2014T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2014T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2014T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2013T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2013T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2013T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2013T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2012T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2012T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2012T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2012T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2011T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2011T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2011T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2011T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2010T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2010T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2010T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2010T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2009T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2009T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2009T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2009T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2008T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2008T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2008T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2008T1;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2007T4;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2007T3;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2007T2;""
Nacional;19 Melilla;Vivienda segunda mano;Índice;2007T1;""
